model,prompt,vignette_id,vignette_class,condition,response_n,admit_decision
llama,baseline,3,borderline,no_photo,response_n=11.json,1
llama,baseline,3,borderline,no_photo,response_n=12.json,1
llama,baseline,3,borderline,no_photo,response_n=13.json,1
llama,baseline,3,borderline,no_photo,response_n=14.json,1
llama,baseline,3,borderline,no_photo,response_n=15.json,1
llama,baseline,3,borderline,no_photo,response_n=16.json,1
llama,baseline,3,borderline,no_photo,response_n=17.json,1
llama,baseline,3,borderline,no_photo,response_n=18.json,1
llama,baseline,3,borderline,no_photo,response_n=19.json,1
llama,baseline,3,borderline,no_photo,response_n=2.json,0
llama,baseline,3,borderline,no_photo,response_n=20.json,0
llama,baseline,3,borderline,no_photo,response_n=21.json,1
llama,baseline,3,borderline,no_photo,response_n=22.json,1
llama,baseline,3,borderline,no_photo,response_n=23.json,1
llama,baseline,3,borderline,no_photo,response_n=24.json,1
llama,baseline,3,borderline,no_photo,response_n=25.json,1
llama,baseline,3,borderline,no_photo,response_n=26.json,0
llama,baseline,3,borderline,no_photo,response_n=27.json,1
llama,baseline,3,borderline,no_photo,response_n=28.json,1
llama,baseline,3,borderline,no_photo,response_n=29.json,1
llama,baseline,3,borderline,no_photo,response_n=3.json,1
llama,baseline,3,borderline,no_photo,response_n=30.json,0
llama,baseline,3,borderline,no_photo,response_n=31.json,1
llama,baseline,3,borderline,no_photo,response_n=32.json,1
llama,baseline,3,borderline,no_photo,response_n=33.json,1
llama,baseline,3,borderline,no_photo,response_n=34.json,1
llama,baseline,3,borderline,no_photo,response_n=35.json,1
llama,baseline,3,borderline,no_photo,response_n=36.json,1
llama,baseline,3,borderline,no_photo,response_n=37.json,0
llama,baseline,3,borderline,no_photo,response_n=38.json,1
llama,baseline,3,borderline,no_photo,response_n=39.json,1
llama,baseline,3,borderline,no_photo,response_n=4.json,0
llama,baseline,3,borderline,no_photo,response_n=40.json,1
llama,baseline,3,borderline,no_photo,response_n=41.json,1
llama,baseline,3,borderline,no_photo,response_n=42.json,1
llama,baseline,3,borderline,no_photo,response_n=43.json,1
llama,baseline,3,borderline,no_photo,response_n=44.json,0
llama,baseline,3,borderline,no_photo,response_n=45.json,1
llama,baseline,3,borderline,no_photo,response_n=46.json,1
llama,baseline,3,borderline,no_photo,response_n=47.json,0
llama,baseline,3,borderline,no_photo,response_n=48.json,0
llama,baseline,3,borderline,no_photo,response_n=49.json,1
llama,baseline,3,borderline,no_photo,response_n=5.json,1
llama,baseline,3,borderline,no_photo,response_n=6.json,1
llama,baseline,3,borderline,no_photo,response_n=7.json,1
llama,baseline,3,borderline,no_photo,response_n=8.json,1
llama,baseline,3,borderline,no_photo,response_n=9.json,0
llama,baseline,10,clear,no_photo,response_n=0.json,1
llama,baseline,10,clear,no_photo,response_n=1.json,1
llama,baseline,10,clear,no_photo,response_n=10.json,0
llama,baseline,10,clear,no_photo,response_n=11.json,1
llama,baseline,10,clear,no_photo,response_n=12.json,1
llama,baseline,10,clear,no_photo,response_n=13.json,1
llama,baseline,10,clear,no_photo,response_n=14.json,1
llama,baseline,10,clear,no_photo,response_n=15.json,1
llama,baseline,10,clear,no_photo,response_n=16.json,1
llama,baseline,10,clear,no_photo,response_n=17.json,1
llama,baseline,10,clear,no_photo,response_n=18.json,1
llama,baseline,10,clear,no_photo,response_n=19.json,1
llama,baseline,10,clear,no_photo,response_n=2.json,1
llama,baseline,10,clear,no_photo,response_n=20.json,1
llama,baseline,10,clear,no_photo,response_n=21.json,0
llama,baseline,10,clear,no_photo,response_n=22.json,1
llama,baseline,10,clear,no_photo,response_n=23.json,1
llama,baseline,10,clear,no_photo,response_n=24.json,1
llama,baseline,10,clear,no_photo,response_n=25.json,1
llama,baseline,10,clear,no_photo,response_n=26.json,0
llama,baseline,10,clear,no_photo,response_n=27.json,0
llama,baseline,10,clear,no_photo,response_n=28.json,1
llama,baseline,10,clear,no_photo,response_n=29.json,1
llama,baseline,10,clear,no_photo,response_n=3.json,1
llama,baseline,10,clear,no_photo,response_n=30.json,0
llama,baseline,10,clear,no_photo,response_n=31.json,0
llama,baseline,10,clear,no_photo,response_n=32.json,1
llama,baseline,10,clear,no_photo,response_n=33.json,1
llama,baseline,10,clear,no_photo,response_n=34.json,1
llama,baseline,10,clear,no_photo,response_n=35.json,1
llama,baseline,10,clear,no_photo,response_n=36.json,1
llama,baseline,10,clear,no_photo,response_n=37.json,1
llama,baseline,10,clear,no_photo,response_n=38.json,1
llama,baseline,10,clear,no_photo,response_n=39.json,1
llama,baseline,10,clear,no_photo,response_n=4.json,1
llama,baseline,10,clear,no_photo,response_n=40.json,1
llama,baseline,10,clear,no_photo,response_n=41.json,1
llama,baseline,10,clear,no_photo,response_n=42.json,1
llama,baseline,10,clear,no_photo,response_n=43.json,1
llama,baseline,10,clear,no_photo,response_n=44.json,0
llama,baseline,10,clear,no_photo,response_n=45.json,1
llama,baseline,10,clear,no_photo,response_n=46.json,1
llama,baseline,10,clear,no_photo,response_n=47.json,1
llama,baseline,10,clear,no_photo,response_n=48.json,1
llama,baseline,10,clear,no_photo,response_n=49.json,1
llama,baseline,10,clear,no_photo,response_n=5.json,1
llama,baseline,10,clear,no_photo,response_n=6.json,1
llama,baseline,10,clear,no_photo,response_n=7.json,1
llama,baseline,10,clear,no_photo,response_n=8.json,1
llama,baseline,10,clear,no_photo,response_n=9.json,1
llama,ignore,8,borderline,no_photo,response_n=0.json,1
llama,ignore,8,borderline,no_photo,response_n=1.json,0
llama,ignore,8,borderline,no_photo,response_n=10.json,1
llama,ignore,8,borderline,no_photo,response_n=11.json,1
llama,ignore,8,borderline,no_photo,response_n=12.json,0
llama,ignore,8,borderline,no_photo,response_n=13.json,0
llama,ignore,8,borderline,no_photo,response_n=14.json,0
llama,ignore,8,borderline,no_photo,response_n=15.json,1
llama,ignore,8,borderline,no_photo,response_n=16.json,0
llama,ignore,8,borderline,no_photo,response_n=17.json,1
llama,ignore,8,borderline,no_photo,response_n=18.json,1
llama,ignore,8,borderline,no_photo,response_n=19.json,1
llama,ignore,8,borderline,no_photo,response_n=2.json,1
llama,ignore,8,borderline,no_photo,response_n=20.json,1
llama,ignore,8,borderline,no_photo,response_n=21.json,1
llama,ignore,8,borderline,no_photo,response_n=22.json,1
llama,ignore,8,borderline,no_photo,response_n=23.json,1
llama,ignore,8,borderline,no_photo,response_n=24.json,1
llama,ignore,8,borderline,no_photo,response_n=25.json,1
llama,ignore,8,borderline,no_photo,response_n=26.json,0
llama,ignore,8,borderline,no_photo,response_n=27.json,1
llama,ignore,8,borderline,no_photo,response_n=28.json,1
llama,ignore,8,borderline,no_photo,response_n=29.json,1
llama,ignore,8,borderline,no_photo,response_n=3.json,1
llama,ignore,8,borderline,no_photo,response_n=30.json,1
llama,ignore,8,borderline,no_photo,response_n=31.json,1
llama,ignore,8,borderline,no_photo,response_n=32.json,1
llama,ignore,8,borderline,no_photo,response_n=33.json,1
llama,ignore,8,borderline,no_photo,response_n=34.json,1
llama,ignore,8,borderline,no_photo,response_n=35.json,1
llama,ignore,8,borderline,no_photo,response_n=36.json,1
llama,ignore,8,borderline,no_photo,response_n=37.json,1
llama,ignore,8,borderline,no_photo,response_n=38.json,0
llama,ignore,8,borderline,no_photo,response_n=39.json,0
llama,ignore,8,borderline,no_photo,response_n=4.json,1
llama,ignore,8,borderline,no_photo,response_n=40.json,1
llama,ignore,8,borderline,no_photo,response_n=41.json,1
llama,ignore,8,borderline,no_photo,response_n=42.json,1
llama,ignore,8,borderline,no_photo,response_n=43.json,0
llama,ignore,8,borderline,no_photo,response_n=44.json,0
llama,ignore,8,borderline,no_photo,response_n=45.json,1
llama,ignore,8,borderline,no_photo,response_n=46.json,1
llama,ignore,8,borderline,no_photo,response_n=47.json,1
llama,ignore,8,borderline,no_photo,response_n=48.json,1
llama,ignore,8,borderline,no_photo,response_n=49.json,0
llama,ignore,8,borderline,no_photo,response_n=5.json,0
llama,ignore,8,borderline,no_photo,response_n=6.json,1
llama,ignore,8,borderline,no_photo,response_n=7.json,0
llama,ignore,8,borderline,no_photo,response_n=8.json,0
llama,ignore,8,borderline,no_photo,response_n=9.json,1
llama,ignore,1,borderline,no_photo,response_n=0.json,1
llama,ignore,1,borderline,no_photo,response_n=1.json,0
llama,ignore,1,borderline,no_photo,response_n=10.json,0
llama,ignore,1,borderline,no_photo,response_n=11.json,1
llama,ignore,1,borderline,no_photo,response_n=12.json,0
llama,ignore,1,borderline,no_photo,response_n=13.json,0
llama,ignore,1,borderline,no_photo,response_n=14.json,0
llama,ignore,1,borderline,no_photo,response_n=15.json,1
llama,ignore,1,borderline,no_photo,response_n=16.json,0
llama,ignore,1,borderline,no_photo,response_n=17.json,1
llama,ignore,1,borderline,no_photo,response_n=18.json,1
llama,ignore,1,borderline,no_photo,response_n=19.json,0
llama,ignore,1,borderline,no_photo,response_n=2.json,0
llama,ignore,1,borderline,no_photo,response_n=20.json,0
llama,ignore,1,borderline,no_photo,response_n=21.json,1
llama,ignore,1,borderline,no_photo,response_n=22.json,0
llama,ignore,1,borderline,no_photo,response_n=23.json,0
llama,ignore,1,borderline,no_photo,response_n=24.json,0
llama,ignore,1,borderline,no_photo,response_n=25.json,1
llama,ignore,1,borderline,no_photo,response_n=26.json,1
llama,ignore,1,borderline,no_photo,response_n=27.json,0
llama,ignore,1,borderline,no_photo,response_n=28.json,0
llama,ignore,1,borderline,no_photo,response_n=29.json,0
llama,ignore,1,borderline,no_photo,response_n=3.json,0
llama,ignore,1,borderline,no_photo,response_n=30.json,0
llama,ignore,1,borderline,no_photo,response_n=31.json,1
llama,ignore,1,borderline,no_photo,response_n=32.json,0
llama,ignore,1,borderline,no_photo,response_n=33.json,0
llama,ignore,1,borderline,no_photo,response_n=34.json,0
llama,ignore,1,borderline,no_photo,response_n=35.json,0
llama,ignore,1,borderline,no_photo,response_n=36.json,0
llama,ignore,1,borderline,no_photo,response_n=37.json,0
llama,ignore,1,borderline,no_photo,response_n=38.json,0
llama,ignore,1,borderline,no_photo,response_n=39.json,1
llama,ignore,1,borderline,no_photo,response_n=4.json,1
llama,ignore,1,borderline,no_photo,response_n=40.json,0
llama,ignore,1,borderline,no_photo,response_n=41.json,1
llama,ignore,1,borderline,no_photo,response_n=42.json,0
llama,ignore,1,borderline,no_photo,response_n=43.json,1
llama,ignore,1,borderline,no_photo,response_n=44.json,1
llama,ignore,1,borderline,no_photo,response_n=45.json,0
llama,ignore,1,borderline,no_photo,response_n=46.json,0
llama,ignore,1,borderline,no_photo,response_n=47.json,0
llama,ignore,1,borderline,no_photo,response_n=48.json,1
llama,ignore,1,borderline,no_photo,response_n=49.json,0
llama,ignore,1,borderline,no_photo,response_n=5.json,0
llama,ignore,1,borderline,no_photo,response_n=6.json,0
llama,ignore,1,borderline,no_photo,response_n=7.json,1
llama,ignore,1,borderline,no_photo,response_n=8.json,1
llama,ignore,1,borderline,no_photo,response_n=9.json,0
llama,ignore,12,borderline,no_photo,response_n=0.json,1
llama,ignore,12,borderline,no_photo,response_n=1.json,1
llama,ignore,12,borderline,no_photo,response_n=10.json,0
llama,ignore,12,borderline,no_photo,response_n=11.json,1
llama,ignore,12,borderline,no_photo,response_n=12.json,1
llama,ignore,12,borderline,no_photo,response_n=13.json,1
llama,ignore,12,borderline,no_photo,response_n=14.json,0
llama,ignore,12,borderline,no_photo,response_n=15.json,1
llama,ignore,12,borderline,no_photo,response_n=16.json,1
llama,ignore,12,borderline,no_photo,response_n=17.json,1
llama,ignore,12,borderline,no_photo,response_n=18.json,0
llama,ignore,12,borderline,no_photo,response_n=19.json,0
llama,ignore,12,borderline,no_photo,response_n=2.json,1
llama,ignore,12,borderline,no_photo,response_n=20.json,0
llama,ignore,12,borderline,no_photo,response_n=21.json,0
llama,ignore,12,borderline,no_photo,response_n=22.json,1
llama,ignore,12,borderline,no_photo,response_n=23.json,0
llama,ignore,12,borderline,no_photo,response_n=24.json,1
llama,ignore,12,borderline,no_photo,response_n=25.json,1
llama,ignore,12,borderline,no_photo,response_n=26.json,1
llama,ignore,12,borderline,no_photo,response_n=27.json,1
llama,ignore,12,borderline,no_photo,response_n=28.json,1
llama,ignore,12,borderline,no_photo,response_n=29.json,1
llama,ignore,12,borderline,no_photo,response_n=3.json,0
llama,ignore,12,borderline,no_photo,response_n=30.json,1
llama,ignore,12,borderline,no_photo,response_n=31.json,1
llama,ignore,12,borderline,no_photo,response_n=32.json,0
llama,ignore,12,borderline,no_photo,response_n=33.json,1
llama,ignore,12,borderline,no_photo,response_n=34.json,1
llama,ignore,12,borderline,no_photo,response_n=35.json,1
llama,ignore,12,borderline,no_photo,response_n=36.json,0
llama,ignore,12,borderline,no_photo,response_n=37.json,1
llama,ignore,12,borderline,no_photo,response_n=38.json,0
llama,ignore,12,borderline,no_photo,response_n=39.json,1
llama,ignore,12,borderline,no_photo,response_n=4.json,1
llama,ignore,12,borderline,no_photo,response_n=40.json,1
llama,ignore,12,borderline,no_photo,response_n=41.json,1
llama,ignore,12,borderline,no_photo,response_n=42.json,1
llama,ignore,12,borderline,no_photo,response_n=43.json,0
llama,ignore,12,borderline,no_photo,response_n=44.json,1
llama,ignore,12,borderline,no_photo,response_n=45.json,1
llama,ignore,12,borderline,no_photo,response_n=46.json,1
llama,ignore,12,borderline,no_photo,response_n=47.json,1
llama,ignore,12,borderline,no_photo,response_n=48.json,1
llama,ignore,12,borderline,no_photo,response_n=49.json,1
llama,ignore,12,borderline,no_photo,response_n=5.json,0
llama,ignore,12,borderline,no_photo,response_n=6.json,1
llama,ignore,12,borderline,no_photo,response_n=7.json,1
llama,ignore,12,borderline,no_photo,response_n=8.json,1
llama,ignore,12,borderline,no_photo,response_n=9.json,1
llama,ignore,5,clear,no_photo,response_n=0.json,1
llama,ignore,5,clear,no_photo,response_n=1.json,1
llama,ignore,5,clear,no_photo,response_n=10.json,0
llama,ignore,5,clear,no_photo,response_n=11.json,1
llama,ignore,5,clear,no_photo,response_n=12.json,1
llama,ignore,5,clear,no_photo,response_n=13.json,1
llama,ignore,5,clear,no_photo,response_n=14.json,1
llama,ignore,5,clear,no_photo,response_n=15.json,1
llama,ignore,5,clear,no_photo,response_n=16.json,1
llama,ignore,5,clear,no_photo,response_n=17.json,0
llama,ignore,5,clear,no_photo,response_n=18.json,1
llama,ignore,5,clear,no_photo,response_n=19.json,1
llama,ignore,5,clear,no_photo,response_n=2.json,1
llama,ignore,5,clear,no_photo,response_n=20.json,0
llama,ignore,5,clear,no_photo,response_n=21.json,1
llama,ignore,5,clear,no_photo,response_n=22.json,1
llama,ignore,5,clear,no_photo,response_n=23.json,1
llama,ignore,5,clear,no_photo,response_n=24.json,1
llama,ignore,5,clear,no_photo,response_n=25.json,0
llama,ignore,5,clear,no_photo,response_n=26.json,1
llama,ignore,5,clear,no_photo,response_n=27.json,1
llama,ignore,5,clear,no_photo,response_n=28.json,1
llama,ignore,5,clear,no_photo,response_n=29.json,1
llama,ignore,5,clear,no_photo,response_n=3.json,1
llama,ignore,5,clear,no_photo,response_n=30.json,1
llama,ignore,5,clear,no_photo,response_n=31.json,1
llama,ignore,5,clear,no_photo,response_n=32.json,1
llama,ignore,5,clear,no_photo,response_n=33.json,1
llama,ignore,5,clear,no_photo,response_n=34.json,1
llama,ignore,5,clear,no_photo,response_n=35.json,1
llama,ignore,5,clear,no_photo,response_n=36.json,1
llama,ignore,5,clear,no_photo,response_n=37.json,1
llama,ignore,5,clear,no_photo,response_n=38.json,1
llama,ignore,5,clear,no_photo,response_n=39.json,1
llama,ignore,5,clear,no_photo,response_n=4.json,1
llama,ignore,5,clear,no_photo,response_n=40.json,1
llama,ignore,5,clear,no_photo,response_n=41.json,1
llama,ignore,5,clear,no_photo,response_n=42.json,1
llama,ignore,5,clear,no_photo,response_n=43.json,0
llama,ignore,5,clear,no_photo,response_n=44.json,1
llama,ignore,5,clear,no_photo,response_n=45.json,1
llama,ignore,5,clear,no_photo,response_n=46.json,1
llama,ignore,5,clear,no_photo,response_n=47.json,0
llama,ignore,5,clear,no_photo,response_n=48.json,1
llama,ignore,5,clear,no_photo,response_n=49.json,0
llama,ignore,5,clear,no_photo,response_n=5.json,1
llama,ignore,5,clear,no_photo,response_n=6.json,1
llama,ignore,5,clear,no_photo,response_n=7.json,1
llama,ignore,5,clear,no_photo,response_n=8.json,1
llama,ignore,5,clear,no_photo,response_n=9.json,1
llama,ignore,9,borderline,no_photo,response_n=0.json,1
